type	tident	ident	Latitude	Longitude	y_proj	x_proj	comment	new_trk	new_seg	display	color	altitude	depth	temp	time	model	filename	ltime	desc	link
TRACK	Current Track: 20 JUN 2019 14:02	T1	-14.1840970237	-169.6655799262	-14.1840970237	-169.6655799262		False	True			-8.06			2019/06/24 19:15:57+00	garmin GPSMAP 64s Software Version 500		2019/06/24 08:15:57		
TRACK	Current Track: 20 JUN 2019 14:02	T1	-14.1840456426	-169.6655722149	-14.1840456426	-169.6655722149		False	False			-13.05			2019/06/24 19:16:02+00	garmin GPSMAP 64s Software Version 500		2019/06/24 08:16:02		
TRACK	Current Track: 20 JUN 2019 14:02	T1	-14.1838860512	-169.6655106079	-14.1838860512	-169.6655106079		False	False			-24.64			2019/06/24 19:16:07+00	garmin GPSMAP 64s Software Version 500		2019/06/24 08:16:07		
TRACK	Current Track: 20 JUN 2019 14:02	T1	-14.1838519368	-169.6655120328	-14.1838519368	-169.6655120328		False	False			-28.89			2019/06/24 19:16:12+00	garmin GPSMAP 64s Software Version 500		2019/06/24 08:16:12		
TRACK	Current Track: 20 JUN 2019 14:02	T1	-14.1838218458	-169.6655111946	-14.1838218458	-169.6655111946		False	False			-38.22			2019/06/24 19:16:17+00	garmin GPSMAP 64s Software Version 500		2019/06/24 08:16:17		
TRACK	Current Track: 20 JUN 2019 14:02	T1	-14.1837955266	-169.6655160561	-14.1837955266	-169.6655160561		False	False			-45.91			2019/06/24 19:16:22+00	garmin GPSMAP 64s Software Version 500		2019/06/24 08:16:22		
TRACK	Current Track: 20 JUN 2019 14:02	T1	-14.1837659385	-169.6655266173	-14.1837659385	-169.6655266173		False	False			-52.31			2019/06/24 19:16:27+00	garmin GPSMAP 64s Software Version 500		2019/06/24 08:16:27		
TRACK	Current Track: 20 JUN 2019 14:02	T1	-14.1837631725	-169.6655263659	-14.1837631725	-169.6655263659		False	False			-54.57			2019/06/24 19:16:28+00	garmin GPSMAP 64s Software Version 500		2019/06/24 08:16:28		
TRACK	Current Track: 20 JUN 2019 14:02	T1	-14.1804063879	-169.6568712965	-14.1804063879	-169.6568712965		False	False			-53.59			2019/06/24 20:05:04+00	garmin GPSMAP 64s Software Version 500		2019/06/24 09:05:04		
TRACK	Current Track: 20 JUN 2019 14:02	T1	-14.180381326	-169.6568963584	-14.180381326	-169.6568963584		False	False			-53.88			2019/06/24 20:05:09+00	garmin GPSMAP 64s Software Version 500		2019/06/24 09:05:09		
TRACK	Current Track: 20 JUN 2019 14:02	T1	-14.1803378239	-169.6569593903	-14.1803378239	-169.6569593903		False	False			-50.76			2019/06/24 20:05:14+00	garmin GPSMAP 64s Software Version 500		2019/06/24 09:05:14		
TRACK	Current Track: 20 JUN 2019 14:02	T1	-14.1803190485	-169.6569767408	-14.1803190485	-169.6569767408		False	False			-41.59			2019/06/24 20:05:19+00	garmin GPSMAP 64s Software Version 500		2019/06/24 09:05:19		
TRACK	Current Track: 20 JUN 2019 14:02	T1	-14.1802918911	-169.6569749806	-14.1802918911	-169.6569749806		False	False			-34.67			2019/06/24 20:05:24+00	garmin GPSMAP 64s Software Version 500		2019/06/24 09:05:24		
TRACK	Current Track: 20 JUN 2019 14:02	T1	-14.1802861076	-169.6569665149	-14.1802861076	-169.6569665149		False	False			-28.91			2019/06/24 20:05:29+00	garmin GPSMAP 64s Software Version 500		2019/06/24 09:05:29		
TRACK	Current Track: 20 JUN 2019 14:02	T1	-14.1802837607	-169.6569623239	-14.1802837607	-169.6569623239		False	False			-24.86			2019/06/24 20:05:34+00	garmin GPSMAP 64s Software Version 500		2019/06/24 09:05:34		
TRACK	Current Track: 20 JUN 2019 14:02	T1	-14.1803104151	-169.656956289	-14.1803104151	-169.656956289		False	False			-19.73			2019/06/24 20:05:39+00	garmin GPSMAP 64s Software Version 500		2019/06/24 09:05:39		
TRACK	Current Track: 20 JUN 2019 14:02	T1	-14.1803634726	-169.6569413692	-14.1803634726	-169.6569413692		False	False			-17.82			2019/06/24 20:05:44+00	garmin GPSMAP 64s Software Version 500		2019/06/24 09:05:44		
TRACK	Current Track: 20 JUN 2019 14:02	T1	-14.18034981	-169.6569427941	-14.18034981	-169.6569427941		False	False			-14.6			2019/06/24 20:05:49+00	garmin GPSMAP 64s Software Version 500		2019/06/24 09:05:49		
TRACK	Current Track: 20 JUN 2019 14:02	T1	-14.1803184617	-169.6569596417	-14.1803184617	-169.6569596417		False	False			-12.18			2019/06/24 20:05:54+00	garmin GPSMAP 64s Software Version 500		2019/06/24 09:05:54		
TRACK	Current Track: 20 JUN 2019 14:02	T1	-14.1803052183	-169.6569699515	-14.1803052183	-169.6569699515		False	False			-10.64			2019/06/24 20:05:59+00	garmin GPSMAP 64s Software Version 500		2019/06/24 09:05:59		
TRACK	Current Track: 20 JUN 2019 14:02	T1	-14.1803031228	-169.6569770761	-14.1803031228	-169.6569770761		False	False			-9.25			2019/06/24 20:06:04+00	garmin GPSMAP 64s Software Version 500		2019/06/24 09:06:04		
TRACK	Current Track: 20 JUN 2019 14:02	T1	-14.1803016979	-169.6569816861	-14.1803016979	-169.6569816861		False	False			-8.18			2019/06/24 20:06:09+00	garmin GPSMAP 64s Software Version 500		2019/06/24 09:06:09		
TRACK	Current Track: 20 JUN 2019 14:02	T1	-14.1802980937	-169.6569831111	-14.1802980937	-169.6569831111		False	False			-7.39			2019/06/24 20:06:14+00	garmin GPSMAP 64s Software Version 500		2019/06/24 09:06:14		
TRACK	Current Track: 20 JUN 2019 14:02	T1	-14.1802968364	-169.6569831111	-14.1802968364	-169.6569831111		False	False			-6.28			2019/06/24 20:06:19+00	garmin GPSMAP 64s Software Version 500		2019/06/24 09:06:19		
TRACK	Current Track: 20 JUN 2019 14:02	T1	-14.1802967526	-169.6569791716	-14.1802967526	-169.6569791716		False	False			-6.03			2019/06/24 20:06:24+00	garmin GPSMAP 64s Software Version 500		2019/06/24 09:06:24		
TRACK	Current Track: 20 JUN 2019 14:02	T1	-14.1802945733	-169.6569753159	-14.1802945733	-169.6569753159		False	False			-5.51			2019/06/24 20:06:29+00	garmin GPSMAP 64s Software Version 500		2019/06/24 09:06:29		
TRACK	Current Track: 20 JUN 2019 14:02	T1	-14.1802913044	-169.6569712088	-14.1802913044	-169.6569712088		False	False			-4.93			2019/06/24 20:06:34+00	garmin GPSMAP 64s Software Version 500		2019/06/24 09:06:34		
TRACK	Current Track: 20 JUN 2019 14:02	T1	-14.1802907176	-169.6569681074	-14.1802907176	-169.6569681074		False	False			-3.97			2019/06/24 20:06:39+00	garmin GPSMAP 64s Software Version 500		2019/06/24 09:06:39		
