"Plot Title: ofu test"
"#","Date Time, GMT-11:00","Temp, °C","Intensity, Lux","Coupler Attached","Host Connected","Coupler Detached","End Of File"
1,03/01/19 06:00:00 PM,30.659,818.1,,,,
2,03/01/19 06:15:00 PM,30.457,516.7,,,,
3,03/01/19 06:30:00 PM,30.457,269.1,,,,
4,03/01/19 06:45:00 PM,30.356,53.8,,,,
5,03/01/19 07:00:00 PM,30.255,0.0,,,,
6,03/01/19 07:15:00 PM,30.154,0.0,,,,
7,03/01/19 07:30:00 PM,30.154,0.0,,,,
8,03/01/19 07:45:00 PM,30.054,0.0,,,,
9,03/01/19 08:00:00 PM,29.953,0.0,,,,
10,03/01/19 08:15:00 PM,29.853,0.0,,,,
11,03/01/19 08:30:00 PM,29.953,0.0,,,,
12,03/01/19 08:45:00 PM,29.853,0.0,,,,
13,03/01/19 09:00:00 PM,29.752,0.0,,,,
14,03/01/19 09:15:00 PM,29.752,0.0,,,,
15,03/01/19 09:30:00 PM,29.752,0.0,,,,
16,03/01/19 09:45:00 PM,29.652,0.0,,,,
17,03/01/19 10:00:00 PM,29.652,0.0,,,,
18,03/01/19 10:15:00 PM,29.552,0.0,,,,
19,03/01/19 10:30:00 PM,29.552,0.0,,,,
20,03/01/19 10:45:00 PM,29.552,0.0,,,,
21,03/01/19 11:00:00 PM,29.452,0.0,,,,
22,03/01/19 11:15:00 PM,29.452,0.0,,,,
23,03/01/19 11:30:00 PM,29.452,0.0,,,,
24,03/01/19 11:45:00 PM,29.452,0.0,,,,
25,03/02/19 12:00:00 AM,29.452,0.0,,,,
26,03/02/19 12:15:00 AM,29.452,0.0,,,,
27,03/02/19 12:30:00 AM,29.352,0.0,,,,
28,03/02/19 12:45:00 AM,29.252,0.0,,,,
29,03/02/19 01:00:00 AM,29.252,0.0,,,,
30,03/02/19 01:15:00 AM,29.152,0.0,,,,
31,03/02/19 01:30:00 AM,29.053,0.0,,,,
32,03/02/19 01:45:00 AM,29.053,0.0,,,,
33,03/02/19 02:00:00 AM,29.053,0.0,,,,
34,03/02/19 02:15:00 AM,29.053,0.0,,,,
35,03/02/19 02:30:00 AM,29.152,0.0,,,,
36,03/02/19 02:45:00 AM,29.252,0.0,,,,
37,03/02/19 03:00:00 AM,29.252,0.0,,,,
38,03/02/19 03:15:00 AM,29.352,0.0,,,,
39,03/02/19 03:30:00 AM,29.352,0.0,,,,
40,03/02/19 03:45:00 AM,29.352,0.0,,,,
41,03/02/19 04:00:00 AM,29.352,0.0,,,,
42,03/02/19 04:15:00 AM,29.352,0.0,,,,
43,03/02/19 04:30:00 AM,29.352,0.0,,,,
44,03/02/19 04:45:00 AM,29.352,0.0,,,,
45,03/02/19 05:00:00 AM,29.352,0.0,,,,
46,03/02/19 05:15:00 AM,29.452,0.0,,,,
47,03/02/19 05:30:00 AM,29.552,0.0,,,,
48,03/02/19 05:45:00 AM,29.552,0.0,,,,
49,03/02/19 06:00:00 AM,29.452,0.0,,,,
50,03/02/19 06:15:00 AM,29.552,21.5,,,,
51,03/02/19 06:30:00 AM,29.552,183.0,,,,
52,03/02/19 06:45:00 AM,29.552,602.8,,,,
53,03/02/19 07:00:00 AM,29.652,1248.6,,,,
54,03/02/19 07:15:00 AM,29.652,1205.6,,,,
55,03/02/19 07:30:00 AM,29.652,1227.1,,,,
56,03/02/19 07:45:00 AM,29.752,7233.4,,,,
57,03/02/19 08:00:00 AM,29.853,4650.0,,,,
58,03/02/19 08:15:00 AM,29.752,2583.4,,,,
59,03/02/19 08:30:00 AM,29.853,4822.3,,,,
60,03/02/19 08:45:00 AM,30.255,4650.0,,,,
61,03/02/19 09:00:00 AM,30.457,5166.7,,,,
62,03/02/19 09:15:00 AM,30.558,8611.2,,,,
63,03/02/19 09:30:00 AM,30.558,3272.2,,,,
64,03/02/19 09:45:00 AM,30.558,20666.8,,,,
65,03/02/19 10:00:00 AM,30.457,3100.0,,,,
66,03/02/19 10:15:00 AM,30.558,3272.2,,,,
67,03/02/19 10:30:00 AM,30.963,13089.0,,,,
68,03/02/19 10:45:00 AM,31.370,7233.4,,,,
69,03/02/19 11:00:00 AM,31.268,10677.8,,,,
70,03/02/19 11:15:00 AM,31.676,12400.1,,,,
71,03/02/19 11:30:00 AM,31.778,11711.2,,,,
72,03/02/19 11:45:00 AM,31.983,17911.2,,,,
73,03/02/19 12:00:00 PM,32.291,19977.9,,,,
74,03/02/19 12:15:00 PM,32.188,15844.5,,,,
75,03/02/19 12:30:00 PM,32.704,17222.3,,,,
76,03/02/19 12:45:00 PM,32.911,14466.8,,,,
77,03/02/19 01:00:00 PM,33.222,16533.4,,,,
78,03/02/19 01:15:00 PM,33.326,13777.9,,,,
79,03/02/19 01:30:00 PM,33.535,15844.5,,,,
80,03/02/19 01:45:00 PM,33.743,9300.1,,,,
81,03/02/19 02:00:00 PM,33.848,10677.8,,,,
82,03/02/19 02:15:00 PM,33.848,13089.0,,,,
83,03/02/19 02:30:00 PM,33.848,11711.2,,,,
84,03/02/19 02:45:00 PM,33.953,19977.9,,,,
85,03/02/19 03:00:00 PM,33.639,35822.5,,,,
86,03/02/19 03:15:00 PM,33.222,31689.1,,,,
87,03/02/19 03:30:00 PM,32.807,5338.9,,,,
88,03/02/19 03:45:00 PM,32.291,10333.4,,,,
89,03/02/19 04:00:00 PM,32.086,9300.1,,,,
90,03/02/19 04:15:00 PM,32.086,49600.3,,,,
91,03/02/19 04:30:00 PM,31.983,7233.4,,,,
92,03/02/19 04:45:00 PM,32.188,13777.9,,,,
93,03/02/19 05:00:00 PM,32.086,6200.0,,,,
94,03/02/19 05:15:00 PM,31.676,925.7,,,,
95,03/02/19 05:30:00 PM,31.574,775.0,,,,
96,03/02/19 05:45:00 PM,31.370,667.4,,,,
97,03/02/19 06:00:00 PM,31.472,549.0,,,,
98,03/02/19 06:15:00 PM,30.760,419.8,,,,
99,03/02/19 06:30:00 PM,30.558,226.0,,,,
100,03/02/19 06:45:00 PM,30.356,43.1,,,,
101,03/02/19 07:00:00 PM,30.255,0.0,,,,
102,03/02/19 07:15:00 PM,30.154,0.0,,,,
103,03/02/19 07:30:00 PM,30.154,0.0,,,,
104,03/02/19 07:45:00 PM,30.154,0.0,,,,
105,03/02/19 08:00:00 PM,30.154,0.0,,,,
106,03/02/19 08:15:00 PM,30.154,0.0,,,,
107,03/02/19 08:30:00 PM,30.154,0.0,,,,
108,03/02/19 08:45:00 PM,30.154,0.0,,,,
109,03/02/19 09:00:00 PM,30.054,0.0,,,,
110,03/02/19 09:15:00 PM,29.953,0.0,,,,
111,03/02/19 09:30:00 PM,29.953,0.0,,,,
112,03/02/19 09:45:00 PM,29.953,0.0,,,,
113,03/02/19 10:00:00 PM,29.853,0.0,,,,
114,03/02/19 10:15:00 PM,29.853,0.0,,,,
115,03/02/19 10:30:00 PM,29.853,0.0,,,,
116,03/02/19 10:45:00 PM,29.752,0.0,,,,
117,03/02/19 11:00:00 PM,29.752,0.0,,,,
118,03/02/19 11:15:00 PM,29.752,0.0,,,,
119,03/02/19 11:30:00 PM,29.652,0.0,,,,
120,03/02/19 11:45:00 PM,29.652,0.0,,,,
121,03/03/19 12:00:00 AM,29.552,0.0,,,,
122,03/03/19 12:15:00 AM,29.452,0.0,,,,
123,03/03/19 12:30:00 AM,29.552,0.0,,,,
124,03/03/19 12:45:00 AM,29.652,0.0,,,,
125,03/03/19 01:00:00 AM,29.452,0.0,,,,
126,03/03/19 01:15:00 AM,29.452,0.0,,,,
127,03/03/19 01:30:00 AM,29.352,0.0,,,,
128,03/03/19 01:45:00 AM,29.152,0.0,,,,
129,03/03/19 02:00:00 AM,28.853,0.0,,,,
130,03/03/19 02:15:00 AM,28.853,0.0,,,,
131,03/03/19 02:30:00 AM,28.953,0.0,,,,
132,03/03/19 02:45:00 AM,29.053,0.0,,,,
133,03/03/19 03:00:00 AM,28.853,0.0,,,,
134,03/03/19 03:15:00 AM,29.053,0.0,,,,
135,03/03/19 03:30:00 AM,29.152,0.0,,,,
136,03/03/19 03:45:00 AM,29.152,0.0,,,,
137,03/03/19 04:00:00 AM,29.152,0.0,,,,
138,03/03/19 04:15:00 AM,29.152,0.0,,,,
139,03/03/19 04:30:00 AM,29.152,0.0,,,,
140,03/03/19 04:45:00 AM,29.053,0.0,,,,
141,03/03/19 05:00:00 AM,29.053,0.0,,,,
142,03/03/19 05:15:00 AM,28.953,0.0,,,,
143,03/03/19 05:30:00 AM,28.953,0.0,,,,
144,03/03/19 05:45:00 AM,29.152,0.0,,,,
145,03/03/19 06:00:00 AM,29.352,0.0,,,,
146,03/03/19 06:15:00 AM,29.552,21.5,,,,
147,03/03/19 06:30:00 AM,29.452,161.5,,,,
148,03/03/19 06:45:00 AM,29.452,516.7,,,,
149,03/03/19 07:00:00 AM,29.652,828.8,,,,
150,03/03/19 07:15:00 AM,29.652,1324.0,,,,
151,03/03/19 07:30:00 AM,29.652,1463.9,,,,
152,03/03/19 07:45:00 AM,29.752,2411.1,,,,
153,03/03/19 08:00:00 AM,29.752,3616.7,,,,
154,03/03/19 08:15:00 AM,29.853,3444.5,,,,
155,03/03/19 08:30:00 AM,29.953,3961.1,,,,
156,03/03/19 08:45:00 AM,30.054,5166.7,,,,
157,03/03/19 09:00:00 AM,30.255,4994.5,,,,
158,03/03/19 09:15:00 AM,30.255,7577.8,,,,
159,03/03/19 09:30:00 AM,30.356,8611.2,,,,
160,03/03/19 09:45:00 AM,30.457,5511.1,,,,
161,03/03/19 10:00:00 AM,30.558,6200.0,,,,
162,03/03/19 10:15:00 AM,30.659,7577.8,,,,
163,03/03/19 10:30:00 AM,30.760,10677.8,,,,
164,03/03/19 10:45:00 AM,30.760,10333.4,,,,
165,03/03/19 11:00:00 AM,30.963,11711.2,,,,
166,03/03/19 11:15:00 AM,31.064,8611.2,,,,
167,03/03/19 11:30:00 AM,31.166,9300.1,,,,
168,03/03/19 11:45:00 AM,31.370,9644.5,,,,
169,03/03/19 12:00:00 PM,31.676,14466.8,,,,
170,03/03/19 12:15:00 PM,31.983,12400.1,,,,
171,03/03/19 12:30:00 PM,31.574,13777.9,,,,
172,03/03/19 12:45:00 PM,31.574,17222.3,,,,
173,03/03/19 01:00:00 PM,31.983,12400.1,,,,
174,03/03/19 01:15:00 PM,32.086,10677.8,,,,
175,03/03/19 01:30:00 PM,32.291,10333.4,,,,
176,03/03/19 01:45:00 PM,31.574,12400.1,,,,
177,03/03/19 02:00:00 PM,31.880,8611.2,,,,
178,03/03/19 02:15:00 PM,31.574,15844.5,,,,
179,03/03/19 02:30:00 PM,31.676,12400.1,,,,
180,03/03/19 02:45:00 PM,31.370,17911.2,,,,
181,03/03/19 03:00:00 PM,31.778,20666.8,,,,
182,03/03/19 03:15:00 PM,31.166,13089.0,,,,
183,03/03/19 03:30:00 PM,31.472,6544.5,,,,
184,03/03/19 03:45:00 PM,31.370,13089.0,,,,
185,03/03/19 04:00:00 PM,31.268,12400.1,,,,
186,03/03/19 04:15:00 PM,31.268,7577.8,,,,
187,03/03/19 04:30:00 PM,30.862,8611.2,,,,
188,03/03/19 04:45:00 PM,30.760,14466.8,,,,
189,03/03/19 05:00:00 PM,30.659,4133.4,,,,
190,03/03/19 05:15:00 PM,30.356,839.6,,,,
191,03/03/19 05:30:00 PM,30.255,861.1,,,,
192,03/03/19 05:45:00 PM,30.054,635.1,,,,
193,03/03/19 06:00:00 PM,30.154,430.6,,,,
194,03/03/19 06:15:00 PM,30.054,322.9,,,,
195,03/03/19 06:30:00 PM,30.054,193.8,,,,
196,03/03/19 06:45:00 PM,29.953,21.5,,,,
197,03/03/19 07:00:00 PM,29.853,0.0,,,,
198,03/03/19 07:15:00 PM,29.853,0.0,,,,
199,03/03/19 07:30:00 PM,29.853,0.0,,,,
200,03/03/19 07:45:00 PM,29.752,0.0,,,,
201,03/03/19 08:00:00 PM,29.752,0.0,,,,
202,03/03/19 08:15:00 PM,29.652,0.0,,,,
203,03/03/19 08:30:00 PM,29.652,0.0,,,,
204,03/03/19 08:45:00 PM,29.652,0.0,,,,
205,03/03/19 09:00:00 PM,29.652,0.0,,,,
206,03/03/19 09:15:00 PM,29.552,0.0,,,,
207,03/03/19 09:30:00 PM,29.552,0.0,,,,
208,03/03/19 09:45:00 PM,29.552,0.0,,,,
209,03/03/19 10:00:00 PM,29.452,0.0,,,,
210,03/03/19 10:15:00 PM,29.552,0.0,,,,
211,03/03/19 10:30:00 PM,29.452,0.0,,,,
212,03/03/19 10:45:00 PM,29.452,0.0,,,,
213,03/03/19 11:00:00 PM,29.352,0.0,,,,
214,03/03/19 11:15:00 PM,29.352,0.0,,,,
215,03/03/19 11:30:00 PM,29.352,0.0,,,,
216,03/03/19 11:45:00 PM,29.252,0.0,,,,
217,03/04/19 12:00:00 AM,29.252,0.0,,,,
218,03/04/19 12:15:00 AM,29.252,0.0,,,,
219,03/04/19 12:30:00 AM,29.252,0.0,,,,
220,03/04/19 12:45:00 AM,29.152,0.0,,,,
221,03/04/19 01:00:00 AM,29.252,0.0,,,,
222,03/04/19 01:15:00 AM,29.152,0.0,,,,
223,03/04/19 01:30:00 AM,29.252,0.0,,,,
224,03/04/19 01:45:00 AM,29.252,0.0,,,,
225,03/04/19 02:00:00 AM,29.152,0.0,,,,
226,03/04/19 02:15:00 AM,29.152,0.0,,,,
227,03/04/19 02:30:00 AM,29.152,0.0,,,,
228,03/04/19 02:45:00 AM,29.152,0.0,,,,
229,03/04/19 03:00:00 AM,29.252,0.0,,,,
230,03/04/19 03:15:00 AM,29.252,0.0,,,,
231,03/04/19 03:30:00 AM,29.352,0.0,,,,
232,03/04/19 03:45:00 AM,29.552,0.0,,,,
233,03/04/19 04:00:00 AM,29.552,0.0,,,,
234,03/04/19 04:15:00 AM,29.552,0.0,,,,
235,03/04/19 04:30:00 AM,29.452,0.0,,,,
236,03/04/19 04:45:00 AM,29.452,0.0,,,,
237,03/04/19 05:00:00 AM,29.252,0.0,,,,
238,03/04/19 05:15:00 AM,29.252,0.0,,,,
239,03/04/19 05:30:00 AM,29.452,0.0,,,,
240,03/04/19 05:45:00 AM,29.452,0.0,,,,
241,03/04/19 06:00:00 AM,29.452,0.0,,,,
242,03/04/19 06:15:00 AM,29.452,10.8,,,,
243,03/04/19 06:30:00 AM,29.552,139.9,,,,
244,03/04/19 06:45:00 AM,29.652,818.1,,,,
245,03/04/19 07:00:00 AM,29.652,1130.2,,,,
246,03/04/19 07:15:00 AM,29.652,1550.0,,,,
247,03/04/19 07:30:00 AM,29.552,1894.5,,,,
248,03/04/19 07:45:00 AM,29.752,2411.1,,,,
249,03/04/19 08:00:00 AM,29.853,3100.0,,,,
250,03/04/19 08:15:00 AM,29.953,5511.1,,,,
251,03/04/19 08:30:00 AM,30.054,3961.1,,,,
252,03/04/19 08:45:00 AM,30.154,6200.0,,,,
253,03/04/19 09:00:00 AM,30.255,7577.8,,,,
254,03/04/19 09:15:00 AM,30.457,3961.1,,,,
255,03/04/19 09:30:00 AM,30.558,7233.4,,,,
256,03/04/19 09:45:00 AM,30.760,8611.2,,,,
257,03/04/19 10:00:00 AM,30.963,6200.0,,,,
258,03/04/19 10:15:00 AM,31.166,15155.7,,,,
259,03/04/19 10:30:00 AM,31.268,8611.2,,,,
260,03/04/19 10:45:00 AM,31.574,6200.0,,,,
261,03/04/19 11:00:00 AM,31.676,12400.1,,,,
262,03/04/19 11:15:00 AM,31.983,7233.4,,,,
263,03/04/19 11:30:00 AM,32.086,10333.4,,,,
264,03/04/19 11:45:00 AM,31.983,4477.8,,,,
265,03/04/19 12:00:00 PM,31.983,6200.0,,,,
266,03/04/19 12:15:00 PM,31.880,9644.5,,,,
267,03/04/19 12:30:00 PM,32.086,5511.1,,,,
268,03/04/19 12:45:00 PM,31.983,3788.9,,,,
269,03/04/19 01:00:00 PM,32.291,3272.2,,,,
270,03/04/19 01:15:00 PM,31.880,15155.7,,,,
271,03/04/19 01:30:00 PM,32.291,5166.7,,,,
272,03/04/19 01:45:00 PM,32.704,16533.4,,,,
273,03/04/19 02:00:00 PM,32.600,17222.3,,,,
274,03/04/19 02:15:00 PM,32.600,4650.0,,,,
275,03/04/19 02:30:00 PM,32.807,12400.1,,,,
276,03/04/19 02:45:00 PM,32.807,11711.2,,,,
277,03/04/19 03:00:00 PM,32.291,10333.4,,,,
278,03/04/19 03:15:00 PM,31.983,13777.9,,,,
279,03/04/19 03:30:00 PM,32.188,9300.1,,,,
280,03/04/19 03:45:00 PM,31.880,4650.0,,,,
281,03/04/19 04:00:00 PM,31.166,3961.1,,,,
282,03/04/19 04:15:00 PM,31.268,5511.1,,,,
283,03/04/19 04:30:00 PM,31.370,8266.7,,,,
284,03/04/19 04:45:00 PM,31.064,5511.1,,,,
285,03/04/19 05:00:00 PM,30.963,15844.5,,,,
286,03/04/19 05:15:00 PM,30.862,1076.4,,,,
287,03/04/19 05:30:00 PM,30.457,1097.9,,,,
288,03/04/19 05:45:00 PM,30.457,656.6,,,,
289,03/04/19 06:00:00 PM,30.255,441.3,,,,
290,03/04/19 06:15:00 PM,30.255,312.2,,,,
291,03/04/19 06:30:00 PM,30.356,139.9,,,,
292,03/04/19 06:45:00 PM,30.154,10.8,,,,
293,03/04/19 07:00:00 PM,30.054,0.0,,,,
294,03/04/19 07:15:00 PM,30.054,0.0,,,,
295,03/04/19 07:30:00 PM,30.054,0.0,,,,
296,03/04/19 07:45:00 PM,29.953,0.0,,,,
297,03/04/19 08:00:00 PM,29.953,0.0,,,,
298,03/04/19 08:15:00 PM,29.953,0.0,,,,
299,03/04/19 08:30:00 PM,29.853,0.0,,,,
300,03/04/19 08:45:00 PM,29.853,0.0,,,,
301,03/04/19 09:00:00 PM,29.853,0.0,,,,
302,03/04/19 09:15:00 PM,29.752,0.0,,,,
303,03/04/19 09:30:00 PM,29.752,0.0,,,,
304,03/04/19 09:45:00 PM,29.752,0.0,,,,
305,03/04/19 10:00:00 PM,29.652,0.0,,,,
306,03/04/19 10:15:00 PM,29.652,0.0,,,,
307,03/04/19 10:30:00 PM,29.652,0.0,,,,
308,03/04/19 10:45:00 PM,29.552,0.0,,,,
309,03/04/19 11:00:00 PM,29.652,0.0,,,,
310,03/04/19 11:15:00 PM,29.552,0.0,,,,
311,03/04/19 11:30:00 PM,29.552,0.0,,,,
312,03/04/19 11:45:00 PM,29.452,0.0,,,,
313,03/05/19 12:00:00 AM,29.452,0.0,,,,
314,03/05/19 12:15:00 AM,29.452,0.0,,,,
315,03/05/19 12:30:00 AM,29.452,0.0,,,,
316,03/05/19 12:45:00 AM,29.352,0.0,,,,
317,03/05/19 01:00:00 AM,29.352,0.0,,,,
318,03/05/19 01:15:00 AM,29.252,0.0,,,,
319,03/05/19 01:30:00 AM,29.352,0.0,,,,
320,03/05/19 01:45:00 AM,29.252,0.0,,,,
321,03/05/19 02:00:00 AM,29.152,0.0,,,,
322,03/05/19 02:15:00 AM,29.152,0.0,,,,
323,03/05/19 02:30:00 AM,29.152,0.0,,,,
324,03/05/19 02:45:00 AM,29.152,0.0,,,,
325,03/05/19 03:00:00 AM,29.152,0.0,,,,
326,03/05/19 03:15:00 AM,29.252,0.0,,,,
327,03/05/19 03:30:00 AM,29.152,0.0,,,,
328,03/05/19 03:45:00 AM,29.352,0.0,,,,
329,03/05/19 04:00:00 AM,29.352,0.0,,,,
330,03/05/19 04:15:00 AM,29.252,0.0,,,,
331,03/05/19 04:30:00 AM,29.452,0.0,,,,
332,03/05/19 04:45:00 AM,29.452,0.0,,,,
333,03/05/19 05:00:00 AM,29.452,0.0,,,,
334,03/05/19 05:15:00 AM,29.552,0.0,,,,
335,03/05/19 05:30:00 AM,29.352,0.0,,,,
336,03/05/19 05:45:00 AM,29.452,0.0,,,,
337,03/05/19 06:00:00 AM,29.452,0.0,,,,
338,03/05/19 06:15:00 AM,29.552,10.8,,,,
339,03/05/19 06:30:00 AM,29.652,139.9,,,,
340,03/05/19 06:45:00 AM,29.552,376.7,,,,
341,03/05/19 07:00:00 AM,29.552,968.8,,,,
342,03/05/19 07:15:00 AM,29.552,1054.9,,,,
343,03/05/19 07:30:00 AM,29.652,3272.2,,,,
344,03/05/19 07:45:00 AM,29.853,2411.1,,,,
345,03/05/19 08:00:00 AM,29.752,2066.7,,,,
346,03/05/19 08:15:00 AM,29.752,2583.4,,,,
347,03/05/19 08:30:00 AM,29.752,1463.9,,,,
348,03/05/19 08:45:00 AM,29.953,3788.9,,,,
349,03/05/19 09:00:00 AM,30.255,3272.2,,,,
350,03/05/19 09:15:00 AM,30.255,7233.4,,,,
351,03/05/19 09:30:00 AM,30.457,4994.5,,,,
352,03/05/19 09:45:00 AM,30.659,5511.1,,,,
353,03/05/19 10:00:00 AM,30.760,7233.4,,,,
354,03/05/19 10:15:00 AM,30.963,7577.8,,,,
355,03/05/19 10:30:00 AM,31.064,8266.7,,,,
356,03/05/19 10:45:00 AM,31.268,9300.1,,,,
357,03/05/19 11:00:00 AM,31.472,9300.1,,,,
358,03/05/19 11:15:00 AM,31.472,3444.5,,,,
359,03/05/19 11:30:00 AM,31.880,9300.1,,,,
360,03/05/19 11:45:00 AM,31.676,5166.7,,,,
361,03/05/19 12:00:00 PM,31.370,2583.4,,,,
362,03/05/19 12:15:00 PM,31.370,3444.5,,,,
363,03/05/19 12:30:00 PM,31.778,16533.4,,,,
364,03/05/19 12:45:00 PM,31.880,12400.1,,,,
365,03/05/19 01:00:00 PM,32.394,15155.7,,,,
366,03/05/19 01:15:00 PM,32.086,12400.1,,,,
367,03/05/19 01:30:00 PM,32.188,9644.5,,,,
368,03/05/19 01:45:00 PM,32.291,10677.8,,,,
369,03/05/19 02:00:00 PM,32.291,12400.1,,,,
370,03/05/19 02:15:00 PM,32.600,9300.1,,,,
371,03/05/19 02:30:00 PM,32.291,10333.4,,,,
372,03/05/19 02:45:00 PM,32.188,18600.1,,,,
373,03/05/19 03:00:00 PM,32.600,12400.1,,,,
374,03/05/19 03:15:00 PM,33.014,24800.2,,,,
375,03/05/19 03:30:00 PM,31.778,11711.2,,,,
376,03/05/19 03:45:00 PM,31.574,6200.0,,,,
377,03/05/19 04:00:00 PM,31.676,15155.7,,,,
378,03/05/19 04:15:00 PM,31.166,7233.4,,,,
379,03/05/19 04:30:00 PM,30.659,2325.0,,,,
380,03/05/19 04:45:00 PM,30.659,1463.9,,,,
381,03/05/19 05:00:00 PM,30.558,1205.6,,,,
382,03/05/19 05:15:00 PM,30.255,1463.9,,,,
383,03/05/19 05:30:00 PM,30.255,1119.5,,,,
384,03/05/19 05:45:00 PM,30.255,807.3,,,,
385,03/05/19 06:00:00 PM,30.154,581.3,,,,
386,03/05/19 06:15:00 PM,30.356,312.2,,,,
387,03/05/19 06:30:00 PM,30.154,96.9,,,,
388,03/05/19 06:45:00 PM,30.154,0.0,,,,
389,03/05/19 07:00:00 PM,30.054,0.0,,,,
390,03/05/19 07:15:00 PM,30.054,0.0,,,,
391,03/05/19 07:30:00 PM,29.953,0.0,,,,
392,03/05/19 07:45:00 PM,29.953,0.0,,,,
393,03/05/19 08:00:00 PM,29.953,0.0,,,,
394,03/05/19 08:15:00 PM,29.853,0.0,,,,
395,03/05/19 08:30:00 PM,29.853,0.0,,,,
396,03/05/19 08:45:00 PM,29.752,0.0,,,,
397,03/05/19 09:00:00 PM,29.752,0.0,,,,
398,03/05/19 09:15:00 PM,29.652,0.0,,,,
399,03/05/19 09:30:00 PM,29.752,0.0,,,,
400,03/05/19 09:45:00 PM,29.652,0.0,,,,
401,03/05/19 10:00:00 PM,29.652,0.0,,,,
402,03/05/19 10:15:00 PM,29.752,0.0,,,,
403,03/05/19 10:30:00 PM,29.652,0.0,,,,
404,03/05/19 10:45:00 PM,29.552,0.0,,,,
405,03/05/19 11:00:00 PM,29.552,0.0,,,,
406,03/05/19 11:15:00 PM,29.552,0.0,,,,
407,03/05/19 11:30:00 PM,29.452,0.0,,,,
408,03/05/19 11:45:00 PM,29.552,0.0,,,,
409,03/06/19 12:00:00 AM,29.452,0.0,,,,
410,03/06/19 12:15:00 AM,29.552,0.0,,,,
411,03/06/19 12:30:00 AM,29.652,0.0,,,,
412,03/06/19 12:45:00 AM,29.652,0.0,,,,
413,03/06/19 01:00:00 AM,29.652,0.0,,,,
414,03/06/19 01:15:00 AM,29.552,0.0,,,,
415,03/06/19 01:30:00 AM,29.552,0.0,,,,
416,03/06/19 01:45:00 AM,29.352,0.0,,,,
417,03/06/19 02:00:00 AM,29.552,0.0,,,,
418,03/06/19 02:15:00 AM,29.352,0.0,,,,
419,03/06/19 02:30:00 AM,29.252,0.0,,,,
420,03/06/19 02:45:00 AM,29.452,0.0,,,,
421,03/06/19 03:00:00 AM,29.352,0.0,,,,
422,03/06/19 03:15:00 AM,29.452,0.0,,,,
423,03/06/19 03:30:00 AM,29.252,0.0,,,,
424,03/06/19 03:45:00 AM,29.352,0.0,,,,
425,03/06/19 04:00:00 AM,29.352,0.0,,,,
426,03/06/19 04:15:00 AM,29.452,0.0,,,,
427,03/06/19 04:30:00 AM,29.452,0.0,,,,
428,03/06/19 04:45:00 AM,29.552,0.0,,,,
429,03/06/19 05:00:00 AM,29.252,0.0,,,,
430,03/06/19 05:15:00 AM,29.352,0.0,,,,
431,03/06/19 05:30:00 AM,29.252,0.0,,,,
432,03/06/19 05:45:00 AM,29.552,0.0,,,,
433,03/06/19 06:00:00 AM,29.352,0.0,,,,
434,03/06/19 06:15:00 AM,29.352,10.8,,,,
435,03/06/19 06:30:00 AM,29.552,86.1,,,,
436,03/06/19 06:45:00 AM,29.552,183.0,,,,
437,03/06/19 07:00:00 AM,29.552,688.9,,,,
438,03/06/19 07:15:00 AM,29.552,1194.8,,,,
439,03/06/19 07:30:00 AM,29.552,1636.1,,,,
440,03/06/19 07:45:00 AM,29.652,624.3,,,,
441,03/06/19 08:00:00 AM,29.853,2583.4,,,,
442,03/06/19 08:15:00 AM,29.853,2755.6,,,,
443,03/06/19 08:30:00 AM,29.953,3444.5,,,,
444,03/06/19 08:45:00 AM,30.054,4305.6,,,,
445,03/06/19 09:00:00 AM,30.154,2152.8,,,,
446,03/06/19 09:15:00 AM,30.255,6544.5,,,,
447,03/06/19 09:30:00 AM,30.356,3616.7,,,,
448,03/06/19 09:45:00 AM,30.558,4650.0,,,,
449,03/06/19 10:00:00 AM,30.558,7233.4,,,,
450,03/06/19 10:15:00 AM,30.659,4133.4,,,,
451,03/06/19 10:30:00 AM,30.659,4650.0,,,,
452,03/06/19 10:45:00 AM,30.659,4133.4,,,,
453,03/06/19 11:00:00 AM,30.760,3961.1,,,,
454,03/06/19 11:15:00 AM,31.064,7577.8,,,,
455,03/06/19 11:30:00 AM,31.268,14466.8,,,,
456,03/06/19 11:45:00 AM,30.963,4477.8,,,,
457,03/06/19 12:00:00 PM,31.472,13089.0,,,,
458,03/06/19 12:15:00 PM,31.574,17911.2,,,,
459,03/06/19 12:30:00 PM,31.574,12400.1,,,,
460,03/06/19 12:45:00 PM,31.472,8266.7,,,,
461,03/06/19 01:00:00 PM,31.778,9300.1,,,,
462,03/06/19 01:15:00 PM,31.472,9644.5,,,,
463,03/06/19 01:30:00 PM,31.778,10677.8,,,,
464,03/06/19 01:45:00 PM,31.370,2669.5,,,,
465,03/06/19 02:00:00 PM,31.268,3616.7,,,,
466,03/06/19 02:15:00 PM,31.166,2669.5,,,,
467,03/06/19 02:30:00 PM,30.963,3616.7,,,,
468,03/06/19 02:45:00 PM,31.778,13089.0,,,,
469,03/06/19 03:00:00 PM,31.268,4305.6,,,,
470,03/06/19 03:15:00 PM,30.963,3272.2,,,,
471,03/06/19 03:30:00 PM,31.472,6544.5,,,,
472,03/06/19 03:45:00 PM,31.574,9300.1,,,,
473,03/06/19 04:00:00 PM,30.963,2325.0,,,,
