type	tident	ident	Latitude	Longitude	y_proj	x_proj	comment	new_trk	new_seg	display	color	altitude	depth	temp	time	model	filename	ltime	desc	link
TRACK	Current Track: 12 JUL 2019 10:14	T2242	-14.1801376641	-169.6225360874	-14.1801376641	-169.6225360874		False	False			16.91			2019/07/12 21:27:00+00	garmin GPSMAP 64s Software Version 380		2019/07/12 10:27:00		
TRACK	Current Track: 12 JUL 2019 10:14	T2242	-14.1801374964	-169.6225380991	-14.1801374964	-169.6225380991		False	False			18.13			2019/07/12 21:27:05+00	garmin GPSMAP 64s Software Version 380		2019/07/12 10:27:05		
TRACK	Current Track: 12 JUL 2019 10:14	T2242	-14.1801400948	-169.6225366741	-14.1801400948	-169.6225366741		False	False			17.92			2019/07/12 21:27:10+00	garmin GPSMAP 64s Software Version 380		2019/07/12 10:27:10		
TRACK	Current Track: 12 JUL 2019 10:14	T2242	-14.1801398434	-169.6225370094	-14.1801398434	-169.6225370094		False	False			19.39			2019/07/12 21:27:15+00	garmin GPSMAP 64s Software Version 380		2019/07/12 10:27:15		
TRACK	Current Track: 12 JUL 2019 10:14	T2242	-14.1801514104	-169.6225343272	-14.1801514104	-169.6225343272		False	False			20.28			2019/07/12 21:27:20+00	garmin GPSMAP 64s Software Version 380		2019/07/12 10:27:20		
TRACK	Current Track: 12 JUL 2019 10:14	T2242	-14.1801483929	-169.6225361712	-14.1801483929	-169.6225361712		False	False			21.53			2019/07/12 21:27:25+00	garmin GPSMAP 64s Software Version 380		2019/07/12 10:27:25		
TRACK	Current Track: 12 JUL 2019 10:14	T2242	-14.1801476385	-169.6225380991	-14.1801476385	-169.6225380991		False	False			22.95			2019/07/12 21:27:30+00	garmin GPSMAP 64s Software Version 380		2019/07/12 10:27:30		
TRACK	Current Track: 12 JUL 2019 10:14	T2242	-14.1801537573	-169.6225540247	-14.1801537573	-169.6225540247		False	False			22.56			2019/07/12 21:27:35+00	garmin GPSMAP 64s Software Version 380		2019/07/12 10:27:35		
TRACK	Current Track: 12 JUL 2019 10:14	T2242	-14.180161301	-169.6225761529	-14.180161301	-169.6225761529		False	False			21.69			2019/07/12 21:27:40+00	garmin GPSMAP 64s Software Version 380		2019/07/12 10:27:40		
TRACK	Current Track: 12 JUL 2019 10:14	T2242	-14.1801757179	-169.6225931682	-14.1801757179	-169.6225931682		False	False			24.12			2019/07/12 21:27:45+00	garmin GPSMAP 64s Software Version 380		2019/07/12 10:27:45		
TRACK	Current Track: 12 JUL 2019 10:14	T2242	-14.1801873688	-169.6226078365	-14.1801873688	-169.6226078365		False	False			23.49			2019/07/12 21:27:50+00	garmin GPSMAP 64s Software Version 380		2019/07/12 10:27:50		
TRACK	Current Track: 12 JUL 2019 10:14	T2242	-14.1801965889	-169.622616889	-14.1801965889	-169.622616889		False	False			23.61			2019/07/12 21:27:55+00	garmin GPSMAP 64s Software Version 380		2019/07/12 10:27:55		
TRACK	Current Track: 12 JUL 2019 10:14	T2242	-14.1801970918	-169.6226184815	-14.1801970918	-169.6226184815		False	False			25.14			2019/07/12 21:28:00+00	garmin GPSMAP 64s Software Version 380		2019/07/12 10:28:00		
TRACK	Current Track: 12 JUL 2019 10:14	T2242	-14.1801884584	-169.6226107702	-14.1801884584	-169.6226107702		False	False			26.24			2019/07/12 21:28:05+00	garmin GPSMAP 64s Software Version 380		2019/07/12 10:28:05		
TRACK	Current Track: 12 JUL 2019 10:14	T2242	-14.180190051	-169.6226122789	-14.180190051	-169.6226122789		False	False			26.13			2019/07/12 21:28:10+00	garmin GPSMAP 64s Software Version 380		2019/07/12 10:28:10		
TRACK	Current Track: 12 JUL 2019 10:14	T2242	-14.1801921465	-169.6226069145	-14.1801921465	-169.6226069145		False	False			26.7			2019/07/12 21:28:15+00	garmin GPSMAP 64s Software Version 380		2019/07/12 10:28:15		
TRACK	Current Track: 12 JUL 2019 10:14	T2242	-14.1801936552	-169.6226121113	-14.1801936552	-169.6226121113		False	False			29.04			2019/07/12 21:28:20+00	garmin GPSMAP 64s Software Version 380		2019/07/12 10:28:20		
TRACK	Current Track: 12 JUL 2019 10:14	T2242	-14.180197008	-169.6226137877	-14.180197008	-169.6226137877		False	False			28.27			2019/07/12 21:28:25+00	garmin GPSMAP 64s Software Version 380		2019/07/12 10:28:25		
TRACK	Current Track: 12 JUL 2019 10:14	T2242	-14.1802028753	-169.6226221696	-14.1802028753	-169.6226221696		False	False			28.3			2019/07/12 21:28:30+00	garmin GPSMAP 64s Software Version 380		2019/07/12 10:28:30		
TRACK	Current Track: 12 JUL 2019 10:14	T2242	-14.1802128498	-169.6226384304	-14.1802128498	-169.6226384304		False	False			27.69			2019/07/12 21:28:35+00	garmin GPSMAP 64s Software Version 380		2019/07/12 10:28:35		
TRACK	Current Track: 12 JUL 2019 10:14	T2242	-14.1802246682	-169.6226502489	-14.1802246682	-169.6226502489		False	False			28.31			2019/07/12 21:28:40+00	garmin GPSMAP 64s Software Version 380		2019/07/12 10:28:40		
TRACK	Current Track: 12 JUL 2019 10:14	T2242	-14.1802408453	-169.6226633247	-14.1802408453	-169.6226633247		False	False			28.07			2019/07/12 21:28:45+00	garmin GPSMAP 64s Software Version 380		2019/07/12 10:28:45		
TRACK	Current Track: 12 JUL 2019 10:14	T2242	-14.1802570224	-169.6226772387	-14.1802570224	-169.6226772387		False	False			27.3			2019/07/12 21:28:50+00	garmin GPSMAP 64s Software Version 380		2019/07/12 10:28:50		
TRACK	Current Track: 12 JUL 2019 10:14	T2242	-14.1802704334	-169.622692829	-14.1802704334	-169.622692829		False	False			27.4			2019/07/12 21:28:55+00	garmin GPSMAP 64s Software Version 380		2019/07/12 10:28:55		
