% Device,CC1903002
% File name,CC1903002_20190623_030409
% Cast time (UTC),2019-06-23 03:04:09
% Cast time (local),2019-06-22 16:04:09
% Sample type,Invalid
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,-14.1814468
% Start longitude,-169.6584269
% Start altitude,39.834999084472656
% Start GPS horizontal error(Meter),17.934999465942383
% Start GPS vertical error(Meter),31.972000122070312
% Start GPS number of satellites,8
% End latitude,
% End longitude,
% End altitude,
% End GPS horizontal error(Meter),
% End GPS vertical error(Meter),
% End GPS number of satellites,
% Cast duration (Seconds),9.4
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2019-01-31
% Temperature calibration date,2019-01-30
% Pressure calibration date,2019-01-28
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
