% Device,CC1903002
% File name,CC1903002_20190623_010820
% Cast time (UTC),2019-06-23 01:08:20
% Cast time (local),2019-06-22 14:08:20
% Sample type,Invalid
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,-14.1802777
% Start longitude,-169.6569532
% Start altitude,35.950000762939453
% Start GPS horizontal error(Meter),4.7789998054504395
% Start GPS vertical error(Meter),6.2430000305175781
% Start GPS number of satellites,8
% End latitude,
% End longitude,
% End altitude,
% End GPS horizontal error(Meter),
% End GPS vertical error(Meter),
% End GPS number of satellites,
% Cast duration (Seconds),5
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2019-01-31
% Temperature calibration date,2019-01-30
% Pressure calibration date,2019-01-28
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
