type	tident	ident	Latitude	Longitude	y_proj	x_proj	comment	new_trk	new_seg	display	color	altitude	depth	temp	time	model	filename	ltime	desc	link
TRACK	Current Track: 16 JUL 2019 09:13	T5636	-14.184913421	-169.6184648294	-14.184913421	-169.6184648294		False	False			62.78			2019/07/16 20:43:02+00	garmin GPSMAP 64s Software Version 380		2019/07/16 09:43:02		
TRACK	Current Track: 16 JUL 2019 09:13	T5636	-14.1849219706	-169.6184742171	-14.1849219706	-169.6184742171		False	False			62.57			2019/07/16 20:43:07+00	garmin GPSMAP 64s Software Version 380		2019/07/16 09:43:07		
TRACK	Current Track: 16 JUL 2019 09:13	T5636	-14.1849260777	-169.6184780728	-14.1849260777	-169.6184780728		False	False			63			2019/07/16 20:43:12+00	garmin GPSMAP 64s Software Version 380		2019/07/16 09:43:12		
TRACK	Current Track: 16 JUL 2019 09:13	T5636	-14.1849233955	-169.6184763126	-14.1849233955	-169.6184763126		False	False			62.81			2019/07/16 20:43:17+00	garmin GPSMAP 64s Software Version 380		2019/07/16 09:43:17		
TRACK	Current Track: 16 JUL 2019 09:13	T5636	-14.1849206295	-169.6184741333	-14.1849206295	-169.6184741333		False	False			63.09			2019/07/16 20:43:22+00	garmin GPSMAP 64s Software Version 380		2019/07/16 09:43:22		
TRACK	Current Track: 16 JUL 2019 09:13	T5636	-14.1849186178	-169.6184759773	-14.1849186178	-169.6184759773		False	False			63.1			2019/07/16 20:43:27+00	garmin GPSMAP 64s Software Version 380		2019/07/16 09:43:27		
TRACK	Current Track: 16 JUL 2019 09:13	T5636	-14.1849187016	-169.6184793301	-14.1849187016	-169.6184793301		False	False			63.35			2019/07/16 20:43:32+00	garmin GPSMAP 64s Software Version 380		2019/07/16 09:43:32		
TRACK	Current Track: 16 JUL 2019 09:13	T5636	-14.1849208809	-169.6184817608	-14.1849208809	-169.6184817608		False	False			63.11			2019/07/16 20:43:37+00	garmin GPSMAP 64s Software Version 380		2019/07/16 09:43:37		
TRACK	Current Track: 16 JUL 2019 09:13	T5636	-14.1849268321	-169.6184846107	-14.1849268321	-169.6184846107		False	False			62.33			2019/07/16 20:43:42+00	garmin GPSMAP 64s Software Version 380		2019/07/16 09:43:42		
TRACK	Current Track: 16 JUL 2019 09:13	T5636	-14.1849451046	-169.6185042243	-14.1849451046	-169.6185042243		False	False			62.34			2019/07/16 20:43:47+00	garmin GPSMAP 64s Software Version 380		2019/07/16 09:43:47		
TRACK	Current Track: 16 JUL 2019 09:13	T5636	-14.1849622875	-169.6185191441	-14.1849622875	-169.6185191441		False	False			61.78			2019/07/16 20:43:52+00	garmin GPSMAP 64s Software Version 380		2019/07/16 09:43:52		
TRACK	Current Track: 16 JUL 2019 09:13	T5636	-14.1849743575	-169.6185410209	-14.1849743575	-169.6185410209		False	False			61.89			2019/07/16 20:43:57+00	garmin GPSMAP 64s Software Version 380		2019/07/16 09:43:57		
TRACK	Current Track: 16 JUL 2019 09:13	T5636	-14.1849864274	-169.6185655799	-14.1849864274	-169.6185655799		False	False			61.91			2019/07/16 20:44:02+00	garmin GPSMAP 64s Software Version 380		2019/07/16 09:44:02		
TRACK	Current Track: 16 JUL 2019 09:13	T5636	-14.1849945579	-169.6185752191	-14.1849945579	-169.6185752191		False	False			61.67			2019/07/16 20:44:07+00	garmin GPSMAP 64s Software Version 380		2019/07/16 09:44:07		
TRACK	Current Track: 16 JUL 2019 09:13	T5636	-14.1849974077	-169.6185850259	-14.1849974077	-169.6185850259		False	False			61.34			2019/07/16 20:44:12+00	garmin GPSMAP 64s Software Version 380		2019/07/16 09:44:12		
TRACK	Current Track: 16 JUL 2019 09:13	T5636	-14.1850039456	-169.6185880434	-14.1850039456	-169.6185880434		False	False			61.12			2019/07/16 20:44:17+00	garmin GPSMAP 64s Software Version 380		2019/07/16 09:44:17		
TRACK	Current Track: 16 JUL 2019 09:13	T5636	-14.185011154	-169.6185954195	-14.185011154	-169.6185954195		False	False			61.5			2019/07/16 20:44:22+00	garmin GPSMAP 64s Software Version 380		2019/07/16 09:44:22		
TRACK	Current Track: 16 JUL 2019 09:13	T5636	-14.185015345	-169.6185962576	-14.185015345	-169.6185962576		False	False			61.52			2019/07/16 20:44:27+00	garmin GPSMAP 64s Software Version 380		2019/07/16 09:44:27		
TRACK	Current Track: 16 JUL 2019 09:13	T5636	-14.1850147583	-169.6185969282	-14.1850147583	-169.6185969282		False	False			60.67			2019/07/16 20:44:32+00	garmin GPSMAP 64s Software Version 380		2019/07/16 09:44:32		
TRACK	Current Track: 16 JUL 2019 09:13	T5636	-14.1850059573	-169.6185950004	-14.1850059573	-169.6185950004		False	False			60.95			2019/07/16 20:44:37+00	garmin GPSMAP 64s Software Version 380		2019/07/16 09:44:37		
TRACK	Current Track: 16 JUL 2019 09:13	T5636	-14.1850052867	-169.618593324	-14.1850052867	-169.618593324		False	False			61.12			2019/07/16 20:44:42+00	garmin GPSMAP 64s Software Version 380		2019/07/16 09:44:42		
TRACK	Current Track: 16 JUL 2019 09:13	T5636	-14.1850260738	-169.6186033823	-14.1850260738	-169.6186033823		False	False			61.24			2019/07/16 20:44:47+00	garmin GPSMAP 64s Software Version 380		2019/07/16 09:44:47		
TRACK	Current Track: 16 JUL 2019 09:13	T5636	-14.1850464419	-169.6186250076	-14.1850464419	-169.6186250076		False	False			61.28			2019/07/16 20:44:52+00	garmin GPSMAP 64s Software Version 380		2019/07/16 09:44:52		
TRACK	Current Track: 16 JUL 2019 09:13	T5636	-14.1850563325	-169.6186465491	-14.1850563325	-169.6186465491		False	False			61.12			2019/07/16 20:44:57+00	garmin GPSMAP 64s Software Version 380		2019/07/16 09:44:57		
TRACK	Current Track: 16 JUL 2019 09:13	T5636	-14.1850731801	-169.6186699346	-14.1850731801	-169.6186699346		False	False			60.83			2019/07/16 20:45:02+00	garmin GPSMAP 64s Software Version 380		2019/07/16 09:45:02		
TRACK	Current Track: 16 JUL 2019 09:13	T5636	-14.1850932129	-169.618692901	-14.1850932129	-169.618692901		False	False			60.61			2019/07/16 20:45:07+00	garmin GPSMAP 64s Software Version 380		2019/07/16 09:45:07		
TRACK	Current Track: 16 JUL 2019 09:13	T5636	-14.1851174366	-169.6187099162	-14.1851174366	-169.6187099162		False	False			60.45			2019/07/16 20:45:12+00	garmin GPSMAP 64s Software Version 380		2019/07/16 09:45:12		
TRACK	Current Track: 16 JUL 2019 09:13	T5636	-14.1851229686	-169.6187148616	-14.1851229686	-169.6187148616		False	False			61			2019/07/16 20:45:17+00	garmin GPSMAP 64s Software Version 380		2019/07/16 09:45:17		
TRACK	Current Track: 16 JUL 2019 09:13	T5636	-14.1851273272	-169.6187178791	-14.1851273272	-169.6187178791		False	False			60.72			2019/07/16 20:45:22+00	garmin GPSMAP 64s Software Version 380		2019/07/16 09:45:22		
TRACK	Current Track: 16 JUL 2019 09:13	T5636	-14.1851292551	-169.618716538	-14.1851292551	-169.618716538		False	False			60.95			2019/07/16 20:45:27+00	garmin GPSMAP 64s Software Version 380		2019/07/16 09:45:27		
TRACK	Current Track: 16 JUL 2019 09:13	T5636	-14.185127914	-169.6187125146	-14.185127914	-169.6187125146		False	False			60.8			2019/07/16 20:45:32+00	garmin GPSMAP 64s Software Version 380		2019/07/16 09:45:32		
TRACK	Current Track: 16 JUL 2019 09:13	T5636	-14.1851253994	-169.6187105868	-14.1851253994	-169.6187105868		False	False			61.02			2019/07/16 20:45:37+00	garmin GPSMAP 64s Software Version 380		2019/07/16 09:45:37		
TRACK	Current Track: 16 JUL 2019 09:13	T5636	-14.1851254832	-169.6187101677	-14.1851254832	-169.6187101677		False	False			59.83			2019/07/16 20:45:42+00	garmin GPSMAP 64s Software Version 380		2019/07/16 09:45:42		
TRACK	Current Track: 16 JUL 2019 09:13	T5636	-14.1851278301	-169.6187171247	-14.1851278301	-169.6187171247		False	False			60.13			2019/07/16 20:45:47+00	garmin GPSMAP 64s Software Version 380		2019/07/16 09:45:47		
TRACK	Current Track: 16 JUL 2019 09:13	T5636	-14.1851494554	-169.6187332179	-14.1851494554	-169.6187332179		False	False			59.85			2019/07/16 20:45:52+00	garmin GPSMAP 64s Software Version 380		2019/07/16 09:45:52		
TRACK	Current Track: 16 JUL 2019 09:13	T5636	-14.1851687338	-169.6187514905	-14.1851687338	-169.6187514905		False	False			59.47			2019/07/16 20:45:57+00	garmin GPSMAP 64s Software Version 380		2019/07/16 09:45:57		
TRACK	Current Track: 16 JUL 2019 09:13	T5636	-14.1851885989	-169.6187716909	-14.1851885989	-169.6187716909		False	False			59.17			2019/07/16 20:46:02+00	garmin GPSMAP 64s Software Version 380		2019/07/16 09:46:02		
TRACK	Current Track: 16 JUL 2019 09:13	T5636	-14.1852027643	-169.6187983453	-14.1852027643	-169.6187983453		False	False			58.98			2019/07/16 20:46:07+00	garmin GPSMAP 64s Software Version 380		2019/07/16 09:46:07		
TRACK	Current Track: 16 JUL 2019 09:13	T5636	-14.1852161754	-169.6188257542	-14.1852161754	-169.6188257542		False	False			58.91			2019/07/16 20:46:12+00	garmin GPSMAP 64s Software Version 380		2019/07/16 09:46:12		
TRACK	Current Track: 16 JUL 2019 09:13	T5636	-14.1852269042	-169.6188431885	-14.1852269042	-169.6188431885		False	False			58.72			2019/07/16 20:46:17+00	garmin GPSMAP 64s Software Version 380		2019/07/16 09:46:17		
TRACK	Current Track: 16 JUL 2019 09:13	T5636	-14.1852389742	-169.6188451163	-14.1852389742	-169.6188451163		False	False			58.69			2019/07/16 20:46:22+00	garmin GPSMAP 64s Software Version 380		2019/07/16 09:46:22		
