% Device,CC1903002
% File name,CC1903002_20190621_200546
% Cast time (UTC),2019-06-21 20:05:46
% Cast time (local),2019-06-21 09:05:46
% Sample type,Invalid
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,-14.1839707
% Start longitude,-169.666144
% Start altitude,45.7599983215332
% Start GPS horizontal error(Meter),23.059000015258789
% Start GPS vertical error(Meter),34.2400016784668
% Start GPS number of satellites,6
% End latitude,
% End longitude,
% End altitude,
% End GPS horizontal error(Meter),
% End GPS vertical error(Meter),
% End GPS number of satellites,
% Cast duration (Seconds),5.8
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2019-01-31
% Temperature calibration date,2019-01-30
% Pressure calibration date,2019-01-28
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
