% Device,CC1903002
% File name,CC1903002_20190621_210858
% Cast time (UTC),2019-06-21 21:08:58
% Cast time (local),2019-06-21 10:08:58
% Sample type,Point measurement
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,-14.1842762
% Start longitude,-169.6653008
% Start altitude,27.024999618530273
% Start GPS horizontal error(Meter),12.968000411987305
% Start GPS vertical error(Meter),18.313999176025391
% Start GPS number of satellites,5
% End latitude,
% End longitude,
% End altitude,
% End GPS horizontal error(Meter),
% End GPS vertical error(Meter),
% End GPS number of satellites,
% Cast duration (Seconds),8.4
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2019-01-31
% Temperature calibration date,2019-01-30
% Pressure calibration date,2019-01-28
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.79901885986328125,0.79901885986328125,29.229997634887695,57664.359375,53166.477862708671,35.088474450998966,1544.0986468735036,1022.059190440507
