type	tident	ident	Latitude	Longitude	y_proj	x_proj	comment	new_trk	new_seg	display	color	altitude	depth	temp	time	model	filename	ltime	desc	link
TRACK	Current Track: 15 JUL 2019 10:20	T1	-14.1843823437	-169.6656071674	-14.1843823437	-169.6656071674		False	False			13.46			2019/07/18 21:15:30+00	garmin GPSMAP 64s Software Version 500		2019/07/18 10:15:30		
TRACK	Current Track: 15 JUL 2019 10:20	T1	-14.1844012029	-169.6656018868	-14.1844012029	-169.6656018868		False	False			12.88			2019/07/18 21:15:35+00	garmin GPSMAP 64s Software Version 500		2019/07/18 10:15:35		
TRACK	Current Track: 15 JUL 2019 10:20	T1	-14.184418302	-169.6655950975	-14.184418302	-169.6655950975		False	False			12.59			2019/07/18 21:15:40+00	garmin GPSMAP 64s Software Version 500		2019/07/18 10:15:40		
TRACK	Current Track: 15 JUL 2019 10:20	T1	-14.1844426095	-169.6655826923	-14.1844426095	-169.6655826923		False	False			11.98			2019/07/18 21:15:45+00	garmin GPSMAP 64s Software Version 500		2019/07/18 10:15:45		
TRACK	Current Track: 15 JUL 2019 10:20	T1	-14.1844584513	-169.665564755	-14.1844584513	-169.665564755		False	False			11.66			2019/07/18 21:15:50+00	garmin GPSMAP 64s Software Version 500		2019/07/18 10:15:50		
TRACK	Current Track: 15 JUL 2019 10:20	T1	-14.1844581999	-169.6655624919	-14.1844581999	-169.6655624919		False	False			11.26			2019/07/18 21:15:55+00	garmin GPSMAP 64s Software Version 500		2019/07/18 10:15:55		
TRACK	Current Track: 15 JUL 2019 10:20	T1	-14.1844510753	-169.6655584686	-14.1844510753	-169.6655584686		False	False			11.1			2019/07/18 21:16:00+00	garmin GPSMAP 64s Software Version 500		2019/07/18 10:16:00		
TRACK	Current Track: 15 JUL 2019 10:20	T1	-14.1844556015	-169.6655676048	-14.1844556015	-169.6655676048		False	False			10.89			2019/07/18 21:16:05+00	garmin GPSMAP 64s Software Version 500		2019/07/18 10:16:05		
TRACK	Current Track: 15 JUL 2019 10:20	T1	-14.1844606306	-169.6655717958	-14.1844606306	-169.6655717958		False	False			10.74			2019/07/18 21:16:10+00	garmin GPSMAP 64s Software Version 500		2019/07/18 10:16:10		
TRACK	Current Track: 15 JUL 2019 10:20	T1	-14.1844784003	-169.665568443	-14.1844784003	-169.665568443		False	False			10.51			2019/07/18 21:16:15+00	garmin GPSMAP 64s Software Version 500		2019/07/18 10:16:15		
TRACK	Current Track: 15 JUL 2019 10:20	T1	-14.1844982654	-169.665567521	-14.1844982654	-169.665567521		False	False			10.45			2019/07/18 21:16:20+00	garmin GPSMAP 64s Software Version 500		2019/07/18 10:16:20		
TRACK	Current Track: 15 JUL 2019 10:20	T1	-14.1845191363	-169.6655664314	-14.1845191363	-169.6655664314		False	False			10.26			2019/07/18 21:16:25+00	garmin GPSMAP 64s Software Version 500		2019/07/18 10:16:25		
