% Device,CC1903002
% File name,CC1903002_20190624_204910
% Cast time (UTC),2019-06-24 20:49:10
% Cast time (local),2019-06-24 09:49:10
% Sample type,Point measurement
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,-14.181366
% Start longitude,-169.6580788
% Start altitude,-47.433998107910156
% Start GPS horizontal error(Meter),74.467002868652344
% Start GPS vertical error(Meter),134.51199340820313
% Start GPS number of satellites,5
% End latitude,
% End longitude,
% End altitude,
% End GPS horizontal error(Meter),
% End GPS vertical error(Meter),
% End GPS number of satellites,
% Cast duration (Seconds),13.8
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2019-01-31
% Temperature calibration date,2019-01-30
% Pressure calibration date,2019-01-28
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale)
0.41873836517333984,0.41873836517333984,29.205698013305664,53455.732139566513,35.303996150096474
